D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_36_443.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_36_443.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_36_443.jpg,0,1,0,30.19025
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_36_526.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_36_526.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_36_526.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_36_606.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_36_606.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_36_606.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_36_687.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_36_687.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_36_687.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_36_773.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_36_773.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_36_773.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_36_851.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_36_851.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_36_851.jpg,0,1,0,30.19029
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_36_934.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_36_934.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_36_934.jpg,-0.25,1,0,30.17472
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_37_015.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_37_015.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_37_015.jpg,-0.45,1,0,30.15141
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_37_100.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_37_100.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_37_100.jpg,0,1,0,30.18838
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_37_181.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_37_181.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_37_181.jpg,0,1,0,30.18988
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_37_265.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_37_265.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_37_265.jpg,0,1,0,30.19021
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_37_351.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_37_351.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_37_351.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_37_436.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_37_436.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_37_436.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_37_516.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_37_516.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_37_516.jpg,0,1,0,30.19029
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_37_594.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_37_594.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_37_594.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_37_674.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_37_674.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_37_674.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_37_746.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_37_746.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_37_746.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_37_825.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_37_825.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_37_825.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_37_898.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_37_898.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_37_898.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_37_975.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_37_975.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_37_975.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_38_048.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_38_048.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_38_048.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_38_123.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_38_123.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_38_123.jpg,-0.1,1,0,30.18765
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_38_191.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_38_191.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_38_191.jpg,-0.3,1,0,30.16924
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_38_263.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_38_263.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_38_263.jpg,0,1,0,30.18881
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_38_338.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_38_338.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_38_338.jpg,0,1,0,30.19008
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_38_410.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_38_410.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_38_410.jpg,0,1,0,30.19023
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_38_482.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_38_482.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_38_482.jpg,0,1,0,30.19029
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_38_557.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_38_557.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_38_557.jpg,0,1,0,30.19029
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_38_628.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_38_628.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_38_628.jpg,0,1,0,30.19029
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_38_701.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_38_701.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_38_701.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_38_774.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_38_774.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_38_774.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_38_848.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_38_848.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_38_848.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_38_920.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_38_920.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_38_920.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_38_991.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_38_991.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_38_991.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_39_065.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_39_065.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_39_065.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_39_137.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_39_137.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_39_137.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_39_211.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_39_211.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_39_211.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_39_292.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_39_292.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_39_292.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_39_393.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_39_393.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_39_393.jpg,-0.25,1,0,30.17475
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_39_460.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_39_460.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_39_460.jpg,0,1,0,30.18291
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_39_541.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_39_541.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_39_541.jpg,0,1,0,30.18951
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_39_614.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_39_614.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_39_614.jpg,0,1,0,30.19015
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_39_688.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_39_688.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_39_688.jpg,0,1,0,30.19025
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_39_763.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_39_763.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_39_763.jpg,-0.1,1,0,30.18828
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_39_837.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_39_837.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_39_837.jpg,-0.3,1,0,30.1701
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_39_909.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_39_909.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_39_909.jpg,0,1,0,30.1889
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_39_980.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_39_980.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_39_980.jpg,0,1,0,30.1901
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_40_059.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_40_059.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_40_059.jpg,0,1,0,30.19026
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_40_131.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_40_131.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_40_131.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_40_207.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_40_207.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_40_207.jpg,0,1,0,30.19031
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_40_280.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_40_280.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_40_280.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_40_358.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_40_358.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_40_358.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_40_430.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_40_430.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_40_430.jpg,0,1,0,30.19031
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_40_509.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_40_509.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_40_509.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_40_582.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_40_582.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_40_582.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_40_659.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_40_659.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_40_659.jpg,0,1,0,30.19029
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_40_738.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_40_738.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_40_738.jpg,-0.2,1,0,30.17981
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_40_809.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_40_809.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_40_809.jpg,-0.35,1,0,30.16344
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_40_883.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_40_883.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_40_883.jpg,0,1,0,30.18953
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_40_962.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_40_962.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_40_962.jpg,0,1,0,30.19008
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_41_037.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_41_037.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_41_037.jpg,0,1,0,30.19025
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_41_115.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_41_115.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_41_115.jpg,0,1,0,30.19029
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_41_193.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_41_193.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_41_193.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_41_271.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_41_271.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_41_271.jpg,0,1,0,30.19031
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_41_345.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_41_345.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_41_345.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_41_425.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_41_425.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_41_425.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_41_498.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_41_498.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_41_498.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_41_578.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_41_578.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_41_578.jpg,-0.2,1,0,30.17982
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_41_653.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_41_653.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_41_653.jpg,-0.4,1,0,30.1575
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_41_730.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_41_730.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_41_730.jpg,0,1,0,30.18744
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_41_807.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_41_807.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_41_807.jpg,0,1,0,30.18981
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_41_880.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_41_880.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_41_880.jpg,0,1,0,30.19021
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_41_960.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_41_960.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_41_960.jpg,0,1,0,30.19029
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_42_037.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_42_037.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_42_037.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_42_114.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_42_114.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_42_114.jpg,0,1,0,30.19029
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_42_192.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_42_192.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_42_192.jpg,0,1,0,30.19029
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_42_270.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_42_270.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_42_270.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_42_348.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_42_348.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_42_348.jpg,0,1,0,30.19029
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_42_427.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_42_427.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_42_427.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_42_504.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_42_504.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_42_504.jpg,0,1,0,30.19029
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_42_581.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_42_581.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_42_581.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_42_661.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_42_661.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_42_661.jpg,0,1,0,30.19029
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_42_741.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_42_741.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_42_741.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_42_822.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_42_822.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_42_822.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_42_898.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_42_898.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_42_898.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_42_982.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_42_982.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_42_982.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_43_062.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_43_062.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_43_062.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_43_144.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_43_144.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_43_144.jpg,0,1,0,30.19029
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_43_223.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_43_223.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_43_223.jpg,0,1,0,30.19031
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_43_306.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_43_306.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_43_306.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_43_387.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_43_387.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_43_387.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_43_464.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_43_464.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_43_464.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_43_549.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_43_549.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_43_549.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_43_629.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_43_629.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_43_629.jpg,0,1,0,30.19029
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_43_707.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_43_707.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_43_707.jpg,0,1,0,30.19029
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_43_788.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_43_788.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_43_788.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_43_868.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_43_868.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_43_868.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_43_946.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_43_946.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_43_946.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_44_029.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_44_029.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_44_029.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_44_112.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_44_112.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_44_112.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_44_191.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_44_191.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_44_191.jpg,0,1,0,30.19031
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_44_273.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_44_273.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_44_273.jpg,0,1,0,30.1903
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_44_353.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_44_353.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_44_353.jpg,-0.2,1,0,30.17984
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_44_434.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_44_434.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_44_434.jpg,-0.4,1,0,30.15605
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_44_514.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_44_514.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_44_514.jpg,-0.6000001,1,0,30.13177
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_44_595.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_44_595.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_44_595.jpg,0,1,0,30.18573
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_44_675.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_44_675.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_44_675.jpg,0,1,0,30.18945
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_44_757.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_44_757.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_44_757.jpg,0.1,1,0,30.18518
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_44_840.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_44_840.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_44_840.jpg,0.3,1,0,30.16619
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_44_914.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_44_914.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_44_914.jpg,0.5000001,1,0,30.14334
D:\beta_simulator_windows\IMG\center_2019_07_16_21_24_44_999.jpg,D:\beta_simulator_windows\IMG\left_2019_07_16_21_24_44_999.jpg,D:\beta_simulator_windows\IMG\right_2019_07_16_21_24_44_999.jpg,0.7,1,0,30.11954
